663.0, 319.5
660.0, 320.5
652.5, 319.5
660.0, 320.5
628.5, 318.5
660.0, 320.5
612.5, 318.0
599.0, 319.0
660.0, 320.5
612.5, 318.0
594.5, 318.5
660.0, 320.5
612.5, 318.0
588.5, 317.5
660.0, 320.5
612.5, 318.0
588.5, 317.5
660.0, 320.5
612.5, 318.0
584.0, 317.5
612.5, 318.0
584.5, 318.0
612.5, 318.0
576.0, 316.5
572.5, 316.0
558.5, 315.5
564.0, 320.5
592.5, 315.5
576.5, 316.0
571.0, 309.5
610.0, 311.5
613.0, 312.0
592.5, 315.5
596.5, 309.5
584.0, 311.0
584.0, 310.5
584.5, 311.0
584.0, 311.0
584.0, 311.5
584.5, 312.0
602.0, 312.0
709.5, 368.0
661.0, 320.0
709.5, 368.0
614.5, 318.5
709.5, 368.0
692.5, 322.0
709.5, 368.0
715.5, 324.5
709.5, 368.0
715.0, 325.0
709.5, 368.0
740.5, 323.5
709.5, 368.0
748.0, 322.5
776.0, 324.0
709.5, 368.0
774.5, 323.5
774.5, 323.5
774.5, 323.5
604.5, 320.0
776.0, 324.0
587.0, 315.0
774.5, 323.5
529.0, 309.0
774.5, 323.5
604.5, 320.0
544.0, 308.0
564.5, 311.0
544.0, 308.0
564.5, 310.0
544.0, 308.0
563.5, 310.0
544.0, 308.0
618.0, 311.5
544.0, 308.0
641.5, 323.0
664.0, 316.0
544.0, 308.0
641.5, 323.0
696.0, 320.5
641.5, 323.0
722.5, 330.0
641.5, 323.0
735.0, 322.0
641.5, 323.0
619.5, 317.0
641.5, 323.0
537.0, 309.0
567.0, 309.0
568.5, 310.0
569.0, 310.0
569.0, 309.0
583.5, 310.0
592.0, 308.5
849.0, 281.5
757.5, 321.0
849.0, 281.5
714.0, 321.5
849.0, 281.5
757.5, 321.0
849.0, 281.5
757.5, 321.0
849.0, 281.5
759.0, 321.5
849.0, 281.5
756.5, 320.5
849.0, 281.5
613.0, 317.0
849.0, 281.5
670.5, 313.0
537.5, 304.5
549.5, 304.5
549.5, 304.5
549.5, 304.0
547.5, 304.0
549.0, 304.5
549.0, 305.5
549.5, 305.0
586.5, 306.5
155.5, 541.5
729.0, 310.5
513.5, 590.5
720.0, 307.5
513.5, 590.5
671.0, 308.0
672.5, 306.5
729.0, 310.5
674.5, 304.5
674.0, 306.5
676.0, 307.5
675.5, 306.5
673.5, 306.5
674.5, 306.5
650.5, 309.0
534.5, 306.5
459.5, 296.5
587.0, 302.0
587.5, 303.5
584.0, 304.5
584.0, 304.5
584.0, 303.5
584.0, 303.5
584.0, 303.5
584.0, 303.5
584.0, 304.0
584.0, 304.5
584.5, 304.0
584.0, 304.5
584.5, 303.5
584.0, 304.5
583.5, 304.0
584.0, 304.5
599.0, 307.0
604.5, 300.0
584.0, 304.5
599.0, 307.0
653.5, 291.0
584.0, 304.5
599.0, 307.0
653.0, 260.5
584.0, 304.5
662.5, 270.0
599.0, 307.0
653.0, 260.5
689.0, 253.0
599.0, 307.0
653.0, 260.5
716.0, 245.0
599.0, 307.0
653.0, 260.5
735.0, 219.0
599.0, 307.0
653.0, 260.5
756.5, 221.5
653.0, 260.5
778.5, 224.0
653.0, 260.5
804.5, 229.5
831.5, 230.5
804.5, 229.5
872.5, 226.0
804.5, 229.5
912.0, 229.0
804.5, 229.5
949.5, 232.5
804.5, 229.5
979.5, 237.0
979.5, 237.5
998.0, 187.0
922.5, 207.0
719.5, 306.0
772.0, 326.5
769.5, 323.0
735.5, 323.5
724.5, 321.5
742.0, 321.5
741.5, 320.0
742.5, 319.5
742.5, 319.0
747.0, 318.5
745.0, 316.0
739.5, 309.5
749.0, 308.5
749.0, 305.0
754.0, 302.0
758.5, 298.5
760.0, 300.5
743.5, 306.5
755.0, 313.5
761.5, 312.5
723.0, 308.0
722.5, 307.5
723.5, 308.5
734.0, 308.0
761.5, 312.5
741.5, 299.5
738.0, 298.5
746.0, 292.0
730.0, 296.5
745.5, 291.0
754.5, 302.0
738.0, 298.5
745.5, 291.0
745.5, 291.0
745.5, 291.0
745.5, 291.0
754.5, 302.0
745.5, 291.0
745.5, 291.0
745.5, 291.0
745.5, 291.0
745.5, 291.0
745.5, 291.0
717.5, 563.0
703.5, 592.0
710.0, 509.0
763.5, 492.5
757.5, 495.5
700.5, 512.0
815.0, 526.0
794.5, 547.5
767.0, 602.0
726.0, 582.5
624.5, 566.0
1232, 573.5
1223, 538.5
1225, 457.0
1226, 433.5
714.5, 631.0
1231, 511.0
1231, 511.0
1231, 511.0
1231, 511.0
714.5, 631.0
1231, 511.0
1231, 511.0
1231, 511.0
1231, 511.0
698.5, 405.0
753.5, 446.5
714.5, 377.5
637.5, 366.5
624.5, 338.0
686.5, 365.5
878.0, 384.0
771.5, 370.0
802.0, 388.0
773.0, 389.5
756.0, 404.5
785.5, 307.5
757.5, 302.5
755.5, 301.0
749.5, 303.0
723.5, 301.5
700.5, 300.5
594.5, 294.5
454.5, 285.0
594.5, 294.5
454.5, 284.5
594.5, 294.5
454.5, 283.5
594.5, 294.5
453.5, 283.0
594.5, 294.5
454.5, 285.0
594.5, 294.5
531.5, 291.5
594.5, 294.5
564.5, 296.0
594.5, 294.5
563.5, 295.0
594.5, 294.5
576.0, 295.5
581.0, 296.0
581.0, 295.0
581.5, 294.5
581.5, 293.5
581.0, 293.5
581.5, 293.0
581.0, 294.5
581.0, 295.0
581.0, 295.0
581.5, 296.0
581.0, 295.0
581.0, 294.0
581.0, 295.0
582.0, 294.5
581.0, 295.0
580.5, 294.5
581.0, 295.0
581.5, 293.5
581.0, 295.0
581.0, 294.0
581.0, 295.0
582.0, 295.0
581.0, 295.0
581.0, 295.0
1076.0, 347.5
582.0, 296.0
1091.0, 413.0
582.0, 295.0
1091.0, 413.0
579.5, 298.0
1091.0, 413.0
584.0, 294.5
584.0, 293.5
583.5, 296.0
581.5, 296.0
573.0, 296.0
574.5, 296.5
581.5, 297.5
593.5, 302.5
632.0, 307.0
574.5, 296.5
698.5, 313.5
697.5, 309.0
702.0, 318.0
695.0, 318.5
695.5, 319.5
779.0, 163.5
696.5, 319.5
686.5, 320.0
685.0, 320.5
779.0, 163.5
685.5, 320.5
685.0, 320.5
684.0, 321.0
684.0, 320.5
685.5, 319.5
686.5, 319.0
686.0, 320.0
686.0, 320.5
686.0, 320.0
686.5, 319.5
685.0, 320.5
684.0, 321.0
684.0, 321.0
686.5, 320.0
685.5, 321.0
686.5, 320.0
685.5, 320.5
686.5, 320.0
764.0, 159.5
686.5, 321.0
751.5, 127.5
668.5, 318.5
751.5, 127.5
668.0, 318.0
669.5, 316.5
668.5, 316.0
668.0, 317.5
668.5, 318.5
669.0, 316.5
668.5, 315.5
668.0, 318.0
668.0, 319.0
572.0, 316.0
561.0, 318.0
562.0, 316.5
562.0, 317.5
561.5, 318.5
561.5, 318.5
561.0, 318.5
556.0, 319.0
556.0, 319.0
557.0, 316.0
556.0, 319.0
556.5, 317.5
556.0, 319.0
558.0, 318.5
556.0, 319.0
557.0, 317.5
556.0, 319.0
556.0, 317.5
